XR,R,G,bestF,avgF
1,63,0,88.0,79.52
1,63,1,88.0,81.018
1,63,2,88.0,82.206
1,63,3,88.0,83.096
1,63,4,90.0,83.832
1,63,5,90.0,84.374
1,63,6,90.0,84.828
1,63,7,90.0,85.272
1,63,8,90.0,85.63
1,63,9,90.0,85.926
1,63,10,90.0,86.184
1,63,11,90.0,86.404
1,63,12,90.0,86.652
1,63,13,91.0,86.864
1,64,0,89.0,79.568
1,64,1,89.0,81.012
1,64,2,89.0,82.136
1,64,3,89.0,83.016
1,64,4,89.0,83.714
1,64,5,90.0,84.238
1,64,6,90.0,84.754
1,64,7,90.0,85.202
1,64,8,91.0,85.61
1,65,0,89.0,79.368
1,65,1,89.0,80.898
1,65,2,89.0,82.114
1,65,3,89.0,82.956
1,65,4,90.0,83.724
1,65,5,90.0,84.298
1,65,6,90.0,84.79
1,65,7,91.0,85.242
1,66,0,88.0,79.56
1,66,1,88.0,80.856
1,66,2,88.0,82.014
1,66,3,89.0,82.914
1,66,4,89.0,83.65
1,66,5,90.0,84.192
1,66,6,90.0,84.688
1,66,7,90.0,85.166
1,66,8,90.0,85.492
1,66,9,90.0,85.806
1,66,10,90.0,86.158
1,66,11,90.0,86.41
1,66,12,90.0,86.648
1,66,13,90.0,86.82
1,66,14,90.0,87.012
1,66,15,90.0,87.208
1,66,16,91.0,87.374
1,67,0,88.0,79.7
1,67,1,90.0,81.082
1,67,2,90.0,82.112
1,67,3,90.0,83.034
1,67,4,90.0,83.65
1,67,5,90.0,84.252
1,67,6,90.0,84.766
1,67,7,90.0,85.14
1,67,8,90.0,85.524
1,67,9,90.0,85.84
1,67,10,90.0,86.108
1,67,11,90.0,86.35
1,67,12,90.0,86.64
1,67,13,90.0,86.828
1,67,14,90.0,86.99
1,67,15,91.0,87.166
1,68,0,88.0,79.528
1,68,1,88.0,80.9
1,68,2,89.0,82.05
1,68,3,89.0,82.922
1,68,4,89.0,83.622
1,68,5,89.0,84.208
1,68,6,89.0,84.684
1,68,7,89.0,85.106
1,68,8,90.0,85.516
1,68,9,90.0,85.86
1,68,10,90.0,86.148
1,68,11,90.0,86.392
1,68,12,90.0,86.606
1,68,13,90.0,86.81
1,68,14,90.0,87.002
1,68,15,90.0,87.188
1,68,16,90.0,87.334
1,68,17,90.0,87.49
1,68,18,90.0,87.614
1,68,19,90.0,87.714
1,68,20,91.0,87.818
1,69,0,89.0,79.798
1,69,1,89.0,81.332
1,69,2,89.0,82.35
1,69,3,89.0,83.228
1,69,4,89.0,83.932
1,69,5,89.0,84.542
1,69,6,89.0,85.05
1,69,7,89.0,85.498
1,69,8,90.0,85.904
1,69,9,90.0,86.156
1,69,10,90.0,86.41
1,69,11,90.0,86.654
1,69,12,90.0,86.874
1,69,13,90.0,87.04
1,69,14,90.0,87.226
1,69,15,90.0,87.408
1,69,16,90.0,87.534
1,69,17,90.0,87.646
1,69,18,90.0,87.762
1,69,19,91.0,87.856
1,70,0,87.0,79.482
1,70,1,88.0,80.93
1,70,2,89.0,82.096
1,70,3,89.0,82.96
1,70,4,89.0,83.636
1,70,5,90.0,84.264
1,70,6,90.0,84.764
1,70,7,90.0,85.176
1,70,8,90.0,85.498
1,70,9,90.0,85.86
1,70,10,90.0,86.192
1,70,11,90.0,86.512
1,70,12,90.0,86.74
1,70,13,90.0,86.928
1,70,14,90.0,87.186
1,70,15,90.0,87.34
1,70,16,90.0,87.486
1,70,17,90.0,87.578
1,70,18,91.0,87.706
1,71,0,88.0,79.708
1,71,1,89.0,81.066
1,71,2,89.0,82.238
1,71,3,89.0,83.074
1,71,4,91.0,83.702
1,72,0,88.0,79.768
1,72,1,88.0,81.172
1,72,2,89.0,82.204
1,72,3,89.0,83.112
1,72,4,89.0,83.86
1,72,5,89.0,84.406
1,72,6,90.0,84.896
1,72,7,90.0,85.336
1,72,8,90.0,85.742
1,72,9,90.0,86.07
1,72,10,90.0,86.35
1,72,11,90.0,86.574
1,72,12,90.0,86.806
1,72,13,90.0,86.988
1,72,14,90.0,87.116
1,72,15,91.0,87.346
1,73,0,89.0,79.62
1,73,1,89.0,80.982
1,73,2,89.0,82.038
1,73,3,89.0,82.892
1,73,4,89.0,83.62
1,73,5,89.0,84.192
1,73,6,89.0,84.658
1,73,7,90.0,85.076
1,73,8,90.0,85.448
1,73,9,90.0,85.746
1,73,10,90.0,86.082
1,73,11,90.0,86.338
1,73,12,90.0,86.548
1,73,13,90.0,86.758
1,73,14,90.0,86.958
1,73,15,90.0,87.142
1,73,16,90.0,87.304
1,73,17,90.0,87.444
1,73,18,90.0,87.608
1,73,19,90.0,87.72
1,73,20,90.0,87.792
1,73,21,90.0,87.862
1,73,22,90.0,87.918
1,73,23,90.0,88.002
1,73,24,90.0,88.084
1,73,25,90.0,88.146
1,73,26,90.0,88.22
1,73,27,90.0,88.27
1,73,28,91.0,88.33
1,74,0,88.0,79.64
1,74,1,88.0,81.022
1,74,2,89.0,82.114
1,74,3,89.0,83.006
1,74,4,89.0,83.666
1,74,5,89.0,84.248
1,74,6,89.0,84.794
1,74,7,90.0,85.214
1,74,8,90.0,85.558
1,74,9,91.0,85.884
1,75,0,88.0,79.746
1,75,1,88.0,81.286
1,75,2,89.0,82.454
1,75,3,90.0,83.348
1,75,4,90.0,84.1
1,75,5,90.0,84.604
1,75,6,90.0,85.046
1,75,7,90.0,85.404
1,75,8,90.0,85.822
1,75,9,91.0,86.122
1,76,0,89.0,79.61
1,76,1,89.0,81.152
1,76,2,89.0,82.2
1,76,3,89.0,83.118
1,76,4,90.0,83.83
1,76,5,90.0,84.438
1,76,6,90.0,84.918
1,76,7,90.0,85.264
1,76,8,90.0,85.642
1,76,9,90.0,85.928
1,76,10,91.0,86.212
1,77,0,88.0,79.526
1,77,1,88.0,81.09
1,77,2,88.0,82.064
1,77,3,91.0,83.02
1,78,0,88.0,79.614
1,78,1,88.0,81.048
1,78,2,89.0,82.17
1,78,3,89.0,83.0
1,78,4,89.0,83.776
1,78,5,90.0,84.398
1,78,6,90.0,84.862
1,78,7,90.0,85.278
1,78,8,90.0,85.666
1,78,9,90.0,85.97
1,78,10,90.0,86.256
1,78,11,90.0,86.492
1,78,12,91.0,86.71
1,79,0,88.0,79.982
1,79,1,88.0,81.546
1,79,2,88.0,82.588
1,79,3,90.0,83.464
1,79,4,91.0,84.134
1,80,0,88.0,79.5
1,80,1,88.0,80.894
1,80,2,88.0,82.064
1,80,3,89.0,82.97
1,80,4,90.0,83.666
1,80,5,90.0,84.298
1,80,6,90.0,84.808
1,80,7,90.0,85.22
1,80,8,90.0,85.57
1,80,9,90.0,85.892
1,80,10,90.0,86.19
1,80,11,90.0,86.418
1,80,12,90.0,86.68
1,80,13,90.0,86.914
1,80,14,90.0,87.124
1,80,15,90.0,87.288
1,80,16,90.0,87.408
1,80,17,90.0,87.546
1,80,18,90.0,87.67
1,80,19,91.0,87.756
1,81,0,88.0,79.656
1,81,1,88.0,81.194
1,81,2,89.0,82.292
1,81,3,89.0,83.148
1,81,4,89.0,83.87
1,81,5,90.0,84.42
1,81,6,90.0,84.99
1,81,7,90.0,85.4
1,81,8,90.0,85.78
1,81,9,90.0,86.092
1,81,10,90.0,86.372
1,81,11,90.0,86.638
1,81,12,90.0,86.868
1,81,13,90.0,87.076
1,81,14,90.0,87.282
1,81,15,91.0,87.452
1,82,0,88.0,79.686
1,82,1,89.0,81.224
1,82,2,89.0,82.374
1,82,3,89.0,83.266
1,82,4,90.0,83.946
1,82,5,90.0,84.65
1,82,6,90.0,85.048
1,82,7,90.0,85.464
1,82,8,90.0,85.778
1,82,9,90.0,86.062
1,82,10,90.0,86.354
1,82,11,90.0,86.574
1,82,12,91.0,86.772
1,83,0,91.0,79.67
1,84,0,87.0,79.564
1,84,1,89.0,81.076
1,84,2,89.0,82.214
1,84,3,89.0,83.05
1,84,4,89.0,83.81
1,84,5,89.0,84.368
1,84,6,90.0,84.91
1,84,7,90.0,85.264
1,84,8,90.0,85.606
1,84,9,90.0,85.948
1,84,10,90.0,86.234
1,84,11,90.0,86.448
1,84,12,90.0,86.654
1,84,13,90.0,86.878
1,84,14,90.0,87.036
1,84,15,90.0,87.19
1,84,16,91.0,87.304
1,85,0,87.0,79.616
1,85,1,88.0,81.046
1,85,2,89.0,82.146
1,85,3,89.0,83.06
1,85,4,89.0,83.766
1,85,5,90.0,84.302
1,85,6,90.0,84.778
1,85,7,90.0,85.18
1,85,8,90.0,85.51
1,85,9,91.0,85.834
1,86,0,88.0,79.614
1,86,1,88.0,80.986
1,86,2,88.0,82.104
1,86,3,88.0,82.9
1,86,4,90.0,83.604
1,86,5,90.0,84.226
1,86,6,90.0,84.734
1,86,7,90.0,85.176
1,86,8,90.0,85.548
1,86,9,90.0,85.888
1,86,10,90.0,86.18
1,86,11,90.0,86.454
1,86,12,90.0,86.66
1,86,13,90.0,86.85
1,86,14,90.0,87.042
1,86,15,90.0,87.192
1,86,16,90.0,87.324
1,86,17,90.0,87.43
1,86,18,91.0,87.544
1,87,0,88.0,79.512
1,87,1,88.0,80.984
1,87,2,88.0,81.964
1,87,3,89.0,82.896
1,87,4,89.0,83.636
1,87,5,90.0,84.222
1,87,6,90.0,84.688
1,87,7,90.0,85.048
1,87,8,90.0,85.492
1,87,9,90.0,85.816
1,87,10,90.0,86.094
1,87,11,90.0,86.304
1,87,12,91.0,86.538
1,88,0,89.0,79.87
1,88,1,89.0,81.336
1,88,2,89.0,82.3
1,88,3,90.0,83.188
1,88,4,91.0,83.882
1,89,0,88.0,79.766
1,89,1,88.0,81.264
1,89,2,91.0,82.186
1,90,0,88.0,79.518
1,90,1,88.0,80.96
1,90,2,89.0,82.054
1,90,3,89.0,82.888
1,90,4,89.0,83.484
1,90,5,89.0,83.978
1,90,6,89.0,84.45
1,90,7,89.0,84.904
1,90,8,89.0,85.266
1,90,9,89.0,85.578
1,90,10,89.0,85.92
1,90,11,90.0,86.228
1,90,12,90.0,86.49
1,90,13,90.0,86.696
1,90,14,90.0,86.852
1,90,15,90.0,87.038
1,90,16,90.0,87.166
1,90,17,90.0,87.344
1,90,18,90.0,87.44
1,90,19,90.0,87.542
1,90,20,90.0,87.656
1,90,21,90.0,87.768
1,90,22,91.0,87.872
1,91,0,88.0,79.776
1,91,1,89.0,81.288
1,91,2,89.0,82.398
1,91,3,89.0,83.228
1,91,4,89.0,83.806
1,91,5,89.0,84.38
1,91,6,91.0,84.89
1,92,0,88.0,79.778
1,92,1,88.0,81.298
1,92,2,89.0,82.41
1,92,3,89.0,83.204
1,92,4,90.0,83.81
1,92,5,90.0,84.416
1,92,6,90.0,84.868
1,92,7,90.0,85.286
1,92,8,90.0,85.648
1,92,9,90.0,85.944
1,92,10,90.0,86.204
1,92,11,90.0,86.466
1,92,12,91.0,86.664
1,93,0,87.0,79.63
1,93,1,89.0,81.058
1,93,2,89.0,82.21
1,93,3,89.0,83.072
1,93,4,89.0,83.742
1,93,5,89.0,84.324
1,93,6,89.0,84.79
1,93,7,89.0,85.244
1,93,8,89.0,85.596
1,93,9,89.0,85.854
1,93,10,89.0,86.112
1,93,11,90.0,86.348
1,93,12,90.0,86.586
1,93,13,90.0,86.77
1,93,14,90.0,86.956
1,93,15,91.0,87.128
1,94,0,88.0,79.614
1,94,1,88.0,81.07
1,94,2,89.0,82.044
1,94,3,89.0,82.922
1,94,4,89.0,83.592
1,94,5,89.0,84.148
1,94,6,89.0,84.658
1,94,7,89.0,85.062
1,94,8,90.0,85.354
1,94,9,90.0,85.66
1,94,10,90.0,85.95
1,94,11,90.0,86.252
1,94,12,90.0,86.512
1,94,13,90.0,86.718
1,94,14,90.0,86.906
1,94,15,90.0,87.068
1,94,16,90.0,87.204
1,94,17,90.0,87.348
1,94,18,90.0,87.474
1,94,19,90.0,87.596
1,94,20,90.0,87.712
1,94,21,90.0,87.79
1,94,22,90.0,87.886
1,94,23,90.0,87.978
1,94,24,90.0,88.038
1,94,25,90.0,88.128
1,94,26,90.0,88.194
1,94,27,90.0,88.248
1,94,28,90.0,88.322
1,94,29,90.0,88.388
1,94,30,91.0,88.442
1,95,0,89.0,79.602
1,95,1,90.0,81.104
1,95,2,90.0,82.256
1,95,3,90.0,83.122
1,95,4,90.0,83.796
1,95,5,91.0,84.362
1,96,0,88.0,79.66
1,96,1,88.0,81.096
1,96,2,89.0,82.23
1,96,3,89.0,83.134
1,96,4,90.0,83.838
1,96,5,90.0,84.492
1,96,6,90.0,84.932
1,96,7,90.0,85.342
1,96,8,90.0,85.736
1,96,9,90.0,86.124
1,96,10,90.0,86.426
1,96,11,90.0,86.724
1,96,12,90.0,86.954
1,96,13,90.0,87.134
1,96,14,91.0,87.266
1,97,0,88.0,79.688
1,97,1,88.0,81.142
1,97,2,89.0,82.188
1,97,3,90.0,83.056
1,97,4,90.0,83.868
1,97,5,90.0,84.5
1,97,6,90.0,85.032
1,97,7,91.0,85.496
1,98,0,88.0,79.728
1,98,1,89.0,81.17
1,98,2,89.0,82.3
1,98,3,89.0,83.086
1,98,4,89.0,83.7
1,98,5,89.0,84.312
1,98,6,89.0,84.722
1,98,7,89.0,85.116
1,98,8,90.0,85.508
1,98,9,90.0,85.798
1,98,10,90.0,86.082
1,98,11,90.0,86.354
1,98,12,90.0,86.63
1,98,13,90.0,86.806
1,98,14,90.0,86.98
1,98,15,90.0,87.108
1,98,16,90.0,87.246
1,98,17,90.0,87.374
1,98,18,91.0,87.506
1,99,0,89.0,79.718
1,99,1,89.0,81.134
1,99,2,89.0,82.078
1,99,3,89.0,82.92
1,99,4,89.0,83.594
1,99,5,89.0,84.208
1,99,6,89.0,84.706
1,99,7,89.0,85.166
1,99,8,90.0,85.518
1,99,9,90.0,85.84
1,99,10,90.0,86.136
1,99,11,90.0,86.412
1,99,12,90.0,86.686
1,99,13,90.0,86.858
1,99,14,90.0,87.062
1,99,15,90.0,87.26
1,99,16,90.0,87.402
1,99,17,90.0,87.544
1,99,18,90.0,87.636
1,99,19,90.0,87.748
1,99,20,90.0,87.86
1,99,21,90.0,87.94
1,99,22,90.0,88.06
1,99,23,90.0,88.14
1,99,24,90.0,88.224
1,99,25,91.0,88.288
1,100,0,90.0,79.676
1,100,1,90.0,81.158
1,100,2,90.0,82.184
1,100,3,90.0,83.006
1,100,4,90.0,83.768
1,100,5,90.0,84.384
1,100,6,90.0,84.816
1,100,7,90.0,85.174
1,100,8,90.0,85.498
1,100,9,90.0,85.82
1,100,10,90.0,86.1
1,100,11,90.0,86.37
1,100,12,90.0,86.624
1,100,13,90.0,86.842
1,100,14,90.0,86.996
1,100,15,90.0,87.152
1,100,16,90.0,87.33
1,100,17,91.0,87.48
2,1,0,87.0,79.734
2,1,1,88.0,81.226
2,1,2,88.0,82.338
2,1,3,88.0,83.218
2,1,4,89.0,83.856
2,1,5,89.0,84.376
2,1,6,89.0,84.824
2,1,7,90.0,85.222
2,1,8,90.0,85.558
2,1,9,90.0,85.882
2,1,10,90.0,86.162
2,1,11,90.0,86.492
2,1,12,90.0,86.644
2,1,13,90.0,86.85
2,1,14,90.0,87.02
2,1,15,90.0,87.2
2,1,16,90.0,87.342
2,1,17,90.0,87.468
2,1,18,90.0,87.582
2,1,19,90.0,87.696
2,1,20,90.0,87.782
2,1,21,90.0,87.876
2,1,22,90.0,87.98
2,1,23,91.0,88.076
2,2,0,87.0,79.542
2,2,1,89.0,81.108
2,2,2,89.0,82.204
2,2,3,89.0,83.04
2,2,4,89.0,83.844
2,2,5,89.0,84.468
2,2,6,90.0,84.968
2,2,7,90.0,85.426
2,2,8,90.0,85.762
2,2,9,90.0,86.11
2,2,10,90.0,86.386
2,2,11,90.0,86.63
2,2,12,90.0,86.832
2,2,13,90.0,87.052
2,2,14,91.0,87.224
2,3,0,87.0,79.834
2,3,1,88.0,81.21
2,3,2,88.0,82.282
2,3,3,88.0,83.094
2,3,4,89.0,83.792
2,3,5,89.0,84.266
2,3,6,89.0,84.794
2,3,7,89.0,85.26
2,3,8,89.0,85.604
2,3,9,90.0,85.966
2,3,10,90.0,86.236
2,3,11,90.0,86.486
2,3,12,91.0,86.716
2,4,0,88.0,79.448
2,4,1,90.0,80.966
2,4,2,90.0,82.112
2,4,3,90.0,83.04
2,4,4,90.0,83.644
2,4,5,90.0,84.298
2,4,6,90.0,84.796
2,4,7,90.0,85.232
2,4,8,90.0,85.57
2,4,9,90.0,85.894
2,4,10,90.0,86.188
2,4,11,90.0,86.468
2,4,12,90.0,86.69
2,4,13,90.0,86.894
2,4,14,90.0,87.092
2,4,15,90.0,87.262
2,4,16,90.0,87.448
2,4,17,90.0,87.584
2,4,18,91.0,87.71
2,5,0,88.0,79.656
2,5,1,88.0,81.09
2,5,2,88.0,82.2
2,5,3,89.0,83.088
2,5,4,91.0,83.81
2,6,0,88.0,79.75
2,6,1,89.0,81.16
2,6,2,89.0,82.242
2,6,3,89.0,83.082
2,6,4,89.0,83.82
2,6,5,90.0,84.352
2,6,6,90.0,84.844
2,6,7,90.0,85.304
2,6,8,90.0,85.678
2,6,9,90.0,86.026
2,6,10,90.0,86.308
2,6,11,90.0,86.5
2,6,12,90.0,86.678
2,6,13,90.0,86.88
2,6,14,90.0,87.046
2,6,15,90.0,87.242
2,6,16,90.0,87.398
2,6,17,90.0,87.522
2,6,18,90.0,87.636
2,6,19,90.0,87.738
2,6,20,91.0,87.826
2,7,0,89.0,79.616
2,7,1,89.0,81.08
2,7,2,89.0,82.17
2,7,3,90.0,83.016
2,7,4,90.0,83.65
2,7,5,90.0,84.212
2,7,6,90.0,84.786
2,7,7,90.0,85.292
2,7,8,90.0,85.664
2,7,9,90.0,86.054
2,7,10,90.0,86.36
2,7,11,90.0,86.558
2,7,12,90.0,86.764
2,7,13,90.0,86.994
2,7,14,90.0,87.174
2,7,15,90.0,87.336
2,7,16,90.0,87.474
2,7,17,90.0,87.616
2,7,18,91.0,87.776
2,8,0,88.0,79.812
2,8,1,88.0,81.248
2,8,2,90.0,82.39
2,8,3,90.0,83.23
2,8,4,90.0,83.822
2,8,5,90.0,84.402
2,8,6,90.0,84.998
2,8,7,90.0,85.362
2,8,8,90.0,85.658
2,8,9,90.0,86.028
2,8,10,90.0,86.278
2,8,11,90.0,86.546
2,8,12,91.0,86.786
2,9,0,88.0,79.898
2,9,1,88.0,81.204
2,9,2,88.0,82.248
2,9,3,88.0,82.99
2,9,4,89.0,83.7
2,9,5,89.0,84.28
2,9,6,89.0,84.804
2,9,7,90.0,85.25
2,9,8,90.0,85.634
2,9,9,90.0,85.99
2,9,10,90.0,86.288
2,9,11,90.0,86.592
2,9,12,90.0,86.772
2,9,13,90.0,86.972
2,9,14,90.0,87.198
2,9,15,91.0,87.338
2,10,0,90.0,79.622
2,10,1,90.0,81.124
2,10,2,90.0,82.244
2,10,3,90.0,83.04
2,10,4,90.0,83.83
2,10,5,90.0,84.426
2,10,6,90.0,84.904
2,10,7,90.0,85.316
2,10,8,90.0,85.666
2,10,9,90.0,85.974
2,10,10,90.0,86.264
2,10,11,90.0,86.498
2,10,12,90.0,86.69
2,10,13,90.0,86.92
2,10,14,90.0,87.076
2,10,15,90.0,87.256
2,10,16,90.0,87.424
2,10,17,90.0,87.538
2,10,18,90.0,87.644
2,10,19,90.0,87.76
2,10,20,90.0,87.838
2,10,21,90.0,87.946
2,10,22,90.0,88.028
2,10,23,90.0,88.116
2,10,24,90.0,88.16
2,10,25,90.0,88.24
2,10,26,91.0,88.302
2,11,0,89.0,79.626
2,11,1,89.0,81.096
2,11,2,89.0,82.196
2,11,3,89.0,83.1
2,11,4,89.0,83.882
2,11,5,89.0,84.476
2,11,6,89.0,85.036
2,11,7,89.0,85.49
2,11,8,89.0,85.832
2,11,9,89.0,86.092
2,11,10,89.0,86.396
2,11,11,90.0,86.618
2,11,12,90.0,86.832
2,11,13,90.0,87.036
2,11,14,91.0,87.2
2,12,0,88.0,79.798
2,12,1,88.0,81.23
2,12,2,88.0,82.38
2,12,3,89.0,83.218
2,12,4,89.0,83.944
2,12,5,89.0,84.576
2,12,6,89.0,85.08
2,12,7,90.0,85.508
2,12,8,90.0,85.826
2,12,9,90.0,86.152
2,12,10,90.0,86.452
2,12,11,90.0,86.724
2,12,12,90.0,86.906
2,12,13,90.0,87.064
2,12,14,90.0,87.184
2,12,15,91.0,87.348
2,13,0,88.0,79.496
2,13,1,89.0,81.132
2,13,2,89.0,82.134
2,13,3,89.0,83.036
2,13,4,89.0,83.74
2,13,5,89.0,84.238
2,13,6,89.0,84.756
2,13,7,91.0,85.152
2,14,0,88.0,79.506
2,14,1,88.0,80.99
2,14,2,88.0,82.128
2,14,3,88.0,82.948
2,14,4,89.0,83.59
2,14,5,89.0,84.212
2,14,6,91.0,84.692
2,15,0,89.0,79.726
2,15,1,89.0,81.142
2,15,2,89.0,82.276
2,15,3,89.0,83.072
2,15,4,89.0,83.72
2,15,5,89.0,84.346
2,15,6,90.0,84.86
2,15,7,90.0,85.286
2,15,8,90.0,85.65
2,15,9,90.0,85.982
2,15,10,90.0,86.25
2,15,11,90.0,86.496
2,15,12,90.0,86.746
2,15,13,90.0,86.924
2,15,14,90.0,87.096
2,15,15,90.0,87.244
2,15,16,90.0,87.404
2,15,17,90.0,87.532
2,15,18,90.0,87.654
2,15,19,91.0,87.756
2,16,0,88.0,79.454
2,16,1,88.0,81.018
2,16,2,89.0,82.138
2,16,3,89.0,83.026
2,16,4,89.0,83.686
2,16,5,90.0,84.242
2,16,6,90.0,84.76
2,16,7,90.0,85.198
2,16,8,90.0,85.578
2,16,9,90.0,85.9
2,16,10,90.0,86.204
2,16,11,90.0,86.494
2,16,12,90.0,86.72
2,16,13,90.0,86.948
2,16,14,90.0,87.124
2,16,15,90.0,87.266
2,16,16,90.0,87.4
2,16,17,90.0,87.506
2,16,18,90.0,87.612
2,16,19,90.0,87.754
2,16,20,90.0,87.892
2,16,21,90.0,87.998
2,16,22,90.0,88.092
2,16,23,90.0,88.164
2,16,24,90.0,88.21
2,16,25,90.0,88.278
2,16,26,90.0,88.324
2,16,27,90.0,88.358
2,16,28,91.0,88.426
2,17,0,89.0,79.85
2,17,1,89.0,81.18
2,17,2,89.0,82.29
2,17,3,90.0,83.146
2,17,4,90.0,83.838
2,17,5,90.0,84.428
2,17,6,90.0,84.94
2,17,7,90.0,85.35
2,17,8,90.0,85.7
2,17,9,90.0,86.018
2,17,10,90.0,86.248
2,17,11,90.0,86.486
2,17,12,90.0,86.724
2,17,13,91.0,86.916
2,18,0,88.0,79.576
2,18,1,89.0,80.982
2,18,2,89.0,82.034
2,18,3,89.0,82.892
2,18,4,89.0,83.594
2,18,5,89.0,84.206
2,18,6,89.0,84.706
2,18,7,89.0,85.11
2,18,8,89.0,85.482
2,18,9,89.0,85.82
2,18,10,91.0,86.068
2,19,0,88.0,79.568
2,19,1,88.0,80.956
2,19,2,89.0,82.1
2,19,3,89.0,82.88
2,19,4,89.0,83.626
2,19,5,89.0,84.198
2,19,6,90.0,84.694
2,19,7,90.0,85.122
2,19,8,90.0,85.516
2,19,9,90.0,85.93
2,19,10,90.0,86.29
2,19,11,90.0,86.578
2,19,12,90.0,86.776
2,19,13,90.0,86.978
2,19,14,90.0,87.15
2,19,15,90.0,87.306
2,19,16,90.0,87.462
2,19,17,90.0,87.592
2,19,18,91.0,87.702
2,20,0,89.0,79.448
2,20,1,89.0,80.994
2,20,2,89.0,82.172
2,20,3,89.0,83.016
2,20,4,89.0,83.7
2,20,5,90.0,84.39
2,20,6,90.0,84.822
2,20,7,90.0,85.238
2,20,8,90.0,85.62
2,20,9,90.0,85.934
2,20,10,90.0,86.21
2,20,11,90.0,86.486
2,20,12,90.0,86.73
2,20,13,90.0,86.962
2,20,14,90.0,87.098
2,20,15,90.0,87.256
2,20,16,90.0,87.376
2,20,17,90.0,87.534
2,20,18,91.0,87.648
2,21,0,88.0,79.866
2,21,1,88.0,81.26
2,21,2,89.0,82.262
2,21,3,89.0,83.168
2,21,4,89.0,83.876
2,21,5,89.0,84.382
2,21,6,90.0,84.926
2,21,7,90.0,85.384
2,21,8,90.0,85.73
2,21,9,90.0,86.028
2,21,10,90.0,86.274
2,21,11,90.0,86.474
2,21,12,90.0,86.708
2,21,13,90.0,86.9
2,21,14,91.0,87.068
2,22,0,89.0,79.534
2,22,1,89.0,80.94
2,22,2,89.0,81.97
2,22,3,89.0,82.838
2,22,4,89.0,83.602
2,22,5,90.0,84.162
2,22,6,90.0,84.64
2,22,7,90.0,85.068
2,22,8,90.0,85.444
2,22,9,90.0,85.754
2,22,10,90.0,86.068
2,22,11,90.0,86.3
2,22,12,90.0,86.478
2,22,13,90.0,86.66
2,22,14,90.0,86.86
2,22,15,90.0,87.018
2,22,16,90.0,87.19
2,22,17,90.0,87.318
2,22,18,90.0,87.456
2,22,19,91.0,87.6
2,23,0,89.0,79.832
2,23,1,89.0,81.22
2,23,2,89.0,82.302
2,23,3,89.0,83.21
2,23,4,90.0,83.996
2,23,5,90.0,84.638
2,23,6,90.0,85.09
2,23,7,90.0,85.472
2,23,8,90.0,85.86
2,23,9,90.0,86.112
2,23,10,90.0,86.37
2,23,11,90.0,86.576
2,23,12,90.0,86.836
2,23,13,90.0,87.082
2,23,14,90.0,87.236
2,23,15,90.0,87.382
2,23,16,90.0,87.502
2,23,17,90.0,87.626
2,23,18,90.0,87.734
2,23,19,90.0,87.842
2,23,20,90.0,87.946
2,23,21,90.0,88.024
2,23,22,90.0,88.12
2,23,23,91.0,88.226
2,24,0,88.0,79.658
2,24,1,88.0,81.032
2,24,2,88.0,82.126
2,24,3,88.0,83.03
2,24,4,88.0,83.648
2,24,5,89.0,84.236
2,24,6,89.0,84.708
2,24,7,90.0,85.214
2,24,8,90.0,85.564
2,24,9,90.0,85.912
2,24,10,90.0,86.23
2,24,11,90.0,86.416
2,24,12,90.0,86.638
2,24,13,90.0,86.868
2,24,14,90.0,87.064
2,24,15,90.0,87.25
2,24,16,90.0,87.376
2,24,17,90.0,87.512
2,24,18,90.0,87.608
2,24,19,91.0,87.738
2,25,0,88.0,79.376
2,25,1,88.0,80.85
2,25,2,89.0,81.92
2,25,3,89.0,82.726
2,25,4,90.0,83.412
2,25,5,90.0,84.032
2,25,6,90.0,84.526
2,25,7,90.0,84.996
2,25,8,90.0,85.354
2,25,9,90.0,85.724
2,25,10,90.0,85.968
2,25,11,90.0,86.262
2,25,12,90.0,86.46
2,25,13,90.0,86.688
2,25,14,90.0,86.91
2,25,15,90.0,87.086
2,25,16,90.0,87.252
2,25,17,91.0,87.378
2,26,0,88.0,79.776
2,26,1,88.0,81.198
2,26,2,88.0,82.348
2,26,3,88.0,83.162
2,26,4,89.0,83.85
2,26,5,90.0,84.432
2,26,6,90.0,84.858
2,26,7,90.0,85.244
2,26,8,90.0,85.678
2,26,9,91.0,85.952
2,27,0,88.0,79.426
2,27,1,88.0,80.994
2,27,2,89.0,82.134
2,27,3,89.0,83.034
2,27,4,89.0,83.792
2,27,5,89.0,84.346
2,27,6,89.0,84.782
2,27,7,90.0,85.192
2,27,8,90.0,85.568
2,27,9,90.0,85.866
2,27,10,90.0,86.104
2,27,11,90.0,86.38
2,27,12,90.0,86.592
2,27,13,90.0,86.804
2,27,14,90.0,87.012
2,27,15,90.0,87.188
2,27,16,91.0,87.344
2,28,0,88.0,79.95
2,28,1,88.0,81.26
2,28,2,88.0,82.278
2,28,3,88.0,83.128
2,28,4,89.0,83.774
2,28,5,89.0,84.384
2,28,6,89.0,84.852
2,28,7,90.0,85.244
2,28,8,90.0,85.558
2,28,9,90.0,85.864
2,28,10,90.0,86.106
2,28,11,90.0,86.382
2,28,12,90.0,86.62
2,28,13,90.0,86.796
2,28,14,90.0,86.958
2,28,15,90.0,87.116
2,28,16,91.0,87.288
2,29,0,89.0,79.508
